"Numero de département","Numéro agrément/Approval number","SIRET","Raison SOCIALE - Enseigne commerciale/Name","Adresse/Adress","Code postal/Postal code","Commune/Town","Catégorie/Category","Activités associées/Associated activities","Espèce/Specy"
"29","29.233.001","77622146700017","GROUPE BIGARD"," Z I DE KERGOSTIOU","29300","QUIMPERLE","PP","0(CS);I(CP);I(SH);VIII(PP);V(MM);V(MP);XIII(PP)",""
"29","29.235.001","52922145900033","IZEE DEVELOPPEMENT"," 1 RUE ROBERT SCHUMAN","29480","LE RELECQ-KERHUON","PP","VIII(PP)",""
"29","29.236.010","81740791900023","VOLEFI"," ZA DE KERANDREO","29340","RIEC-SUR-BELON","PP","II(CP);V(MP);V(MSM)",""
"29","29.239.508","39074791300031","ALGOPLUS"," ZA DU BLOSCON","29680","ROSCOFF","PP","VIII(FFPP);VIII(PP)",""
"29","29.247.001","38424224400026","KEREZEC - INTERMARCHE"," RUE D ARMOR","29170","SAINT-EVARZEC","PP","IX(PP);VIII(PP);X(PP)",""
"29","29.247.010","39756481600015","EARL PIERRE CALVEZ"," KERRUN TY LAE","29170","SAINT-EVARZEC","PP","I(CP);II(SH)",""
"29","29.247.020","33908201800013","GARTAL","ZA DE TROYALAC'H RUE ANDRE MICHELIN","29170","SAINT-EVARZEC","PP","VIII(PP)",""
"29","29.247.022","34204805500012","S.C.O.","TY BOUT ROUTE DE ROSPORDEN","29170","SAINT-EVARZEC","PP","",""
"29","29.254.021","34759374100015","BIANIC"," Z I DE KERIVIN","29600","SAINT-MARTIN-DES-CHAMPS","PP","VIII(PP)",""
"29","29.254.022","39186096200037","SOCIETE NOUVELLE TOOK TOOK","ZI DE KERIVIN 15 RUE LOUIS ARMAND","29600","SAINT-MARTIN-DES-CHAMPS","PP","VIII(PP)",""
"29","29.263.020","79406377600015","KIG SAINT SEGAL"," ZA DE MENEZ BOS","29590","SAINT-SEGAL","PP","I(CP);V(MM);V(MP)",""
"29","29.269.020","65200863200224","D'AUCY FRANCE"," PONT HELLEC","29380","SAINT-THURIEN","PP","VIII(PP)",""
"29","29.300.020","40079287500017","ETABLISSEMENTS FRAVAL"," LD LA CROIX DE LOGAN","29380","LE TREVOUX","PP","I(CP);V(MP)",""
"2A","2A.004.008","38831218300022","PATES FRAICHES COLOMBA - COLOMBA","QUARTIER MEZZAVIA CHEMIN D’APPIETTO","20167","AJACCIO","PP","",""
"2A","2A.004.827","52529040900016","L'ATELU CORSU","LES 7 PONTS LA CROIX D ALEXANDRE RTE D'ALATA","20090","AJACCIO","PP","IX(PP)",""
"2A","2A.017.001","52512339400013","GRAZIANI HENRI"," ","20167","APPIETTO","PP","",""
"2A","2A.031.001","40996665200011","GISTUCCI TOUSSAINT","","20119","BASTELICA","PP","",""
"2A","2A.031.007","39354103200016","SALAISONS SAMPIERO"," ","20119","BASTELICA","PP","0(CS);I(CP)",""
"2A","2A.031.014","42336669900019","L AZIANA - CHARCUTERIE"," 716 STRADA DI A FURESTA","20119","BASTELICA","PP","",""
"2A","2A.099.002","44396505800011","CHARCUTERIE BURESI"," LD CONCATA","20148","COZZANO","PP","",""
"2A","2A.099.008","43806706800017","CESARI DOMINIQUE"," ","20148","COZZANO","PP","",""
"2A","2A.103.001","85167161000018","TORRE FELIX"," LD A FUNTANEDDA","20167","CUTTOLI-CORTICCHIATO","PP","I(CP)",""
"2A","2A.103.002","51758877800012","A MURESCA","PIERLOVISI CASA A TORRA ","20167","CUTTOLI-CORTICCHIATO","PP","",""
"2A","2A.104.009","37895579300039","FORTUNE JEAN","LIEU DIT ORNASCA RTE DE PILA CANALE","20117","ECCICA-SUARELLA","PP","",""
"2A","2A.114.001","75065088900017","FINIDORI MAXENCE","PISCIA ","20114","FIGARI","PP","I(CP)",""
"2A","2A.115.001","44276412200010","SARL BGF"," U TIPPONU","20100","FOCE","PP","",""
"2A","2A.133.001","32322178800041","ATEL CHARCUTIER DU HAUT TARAVO"," LD GUITERA","20153","GUITERA-LES-BAINS","PP","",""
"2A","2A.133.004","81155343700013","BARTOLI PIERRE MARIE","CANETU ","20153","GUITERA-LES-BAINS","PP","V(MP)",""
"2A","2A.174.001","41855766600017","L'ACQUALE"," ACQUALE","20160","MURZO","PP","",""
"2A","2A.181.004","39999971300015","FOLACCI CHARCUTERIE","LIEU -DIT CHIALZA LD CHIALZA","20117","OCANA","PP","",""
"2A","2A.189.002","82537602300016","DOMAINE AGRICOLE DE BARONCIA","53 ROUTE DE LA CURATOGHJA 53 CURATOGHJA","20113","OLMETO","PP","",""
"2A","2A.249.001","43468099700013","GERONIMI"," 1 AV NAPOLEON III","20110","PROPRIANO","PP","",""
"2A","2A.258.001","39088489800011","PASQUALI JEAN"," ","20160","RENNO","PP","",""
"2A","2A.271.002","34360106800020","CABRERA JEAN"," LA CALDINACCIA","20167","SARROLA-CARCOPINO","PP","VIII(PP)",""
"2A","2A.271.004","92376522600017","U PORCU DI BRUNCHELLA","CHEZ M.PINZUTI MATHIEU LIEU DIT BRUNCHELLA ROUTE DU PAN","20167","SARROLA-CARCOPINO","PP","I(CP)",""
"2A","2A.271.005","37967510100024","CORSICA GASTRONOMIA","SARROLA CARCOPINO LOT PANCHETTA","20167","SARROLA-CARCOPINO","PP","VIII(FFPP)",""
"2A","2A.272.002","93062962100010","GAEC CIANFERANI"," ROUTE DE LA CASTAGNA","20100","SARTENE","PP","",""
"2A","2A.272.003","53140665000022","LUCCHINI JEAN JACQUES","VALLEE DE L'ORTOLO ORTOLO","20100","SARTENE","PP","",""
"2A","2A.282.001","32719604400066","MATTEUCCI MICHEL"," ","20125","SOCCIA","PP","",""
"2A","2A.295.001","79218379000015","POLI DOMINIQUE - U TRETORRE"," ","20151","SANT'ANDREA D'ORCINO","PP","I(CP)",""
"2A","2A.322.002","44122442500013","TASSO ANTHONY"," ","20134","TASSO","PP","",""
"2A","2A.330.002","80826182000019","VERSINI MICHELE","QUARTIER DE LA POSTE VILLAGE","20133","UCCIANI","PP","",""
"2A","2A.330.007","52148670400013","U PORCU NERU","CHEZ MONSIEUR ANTOINE POGGIOLI LIEU DIT CANALE","20133","UCCIANI","PP","",""
"2A","2A.330.009","44872339500019","SALAISONS D'UCCIANI"," LIEU DIT U VALDU","20133","UCCIANI","PP","",""
"2A","2A.358.001","38840834600012","GAEC DE SULITAGNU","","20173","ZEVACO","PP","",""
