depInsee,dossApproNumConcatLb,etbSiret,etbLb,adrConcat,codePostalNb,comNomSimplifie,aggCatUe,aggActiviteAssocie,aggEspUe
12,12.203.044,48449745800030,LE FRIBOUL,Z.I. DES CAZES 1181 AV LAURAS Z.I. DES CAZES,12250,ROQUEFORT-SUR-SOULZON,CS,,
12,12.203.046,92658002800054,TRANSPORTS GALTIER,"ZONE D'ACTIVITES LA DEVEZE ",12250,ROQUEFORT-SUR-SOULZON,CS,,
12,12.203.24,92658002800039,TRANSPORTS GALTIER,LAURAS,12250,ROQUEFORT-SUR-SOULZON,CS,,
12,12.208.002,84017535000015,APOLIT VIANDES,"1181 AV GEORGES POMPIDOU ",12400,SAINT-AFFRIQUE,CS,I(CP);VI(PP);V(MP),
12,12.218.015,38968162800175,MAS S.A.S.,ST CYPRIEN SUR DOURLOU RTE DE CONQUES ST CYPRIEN SUR DOURLOU,12320,CONQUES-EN-ROUERGUE,CS,I(CP);VI(PP),
12,12.225.008,33459564200078,"ARCADIE SUD OUEST PRODUITS ELABORES, EN ABREGE ASO.PE."," ZI DE VERGONHAC ",12100,SAINT-GEORGES-DE-LUZENCON,CS,,
12,12.241.015,48402328800018,MONTEILLET AVEYRON,LES ABATTOIRS LD ARSAC LES ABATTOIRS,12850,SAINTE-RADEGONDE,CS,,
12,12.241.022,80942611700028,GALGEL,ZONE D AMENAGEMENT CONCERTE D ARSAC 205 ALL HENRI JULIA CAMP FRANC ZAC D'ARSAC,12850,SAINTE-RADEGONDE,CS,,
12,12.264.004,82350224000018,GINISTY BENOIT,"14 AV TABARDEL ",12740,SEBAZAC-CONCOURES,CS,I(CP);VI(PP);V(MP),
12,12.270.001,30021990400269,DISTRISUD,PARC D ACTIVITES A 75 LES MARTELIEZ PARC D'ACTIVITES A 75,12150,SEVERAC D'AVEYRON,CS,,
12,12.270.002,42273097800018,SOCIETE FROMAGERE DE SEVERAC LE CHATEAU,LOTISSEMENT MAJOREL AV ARISTIDE BRIAND LOTISSEMENT MAJOREL,12150,SEVERAC D'AVEYRON,CS,,
12,12.300.009,31578296100017,LES FERMIERS DU BAS ROUERGUE,LES GRANGES RTE DE MONTEILS LES GRANGES,12200,VILLEFRANCHE-DE-ROUERGUE,CS,I(CP);VI(PP);V(MP),
12,12.300.170,43955107800033,AU BEC FIN - AU BEC FIN - ROUERGUE VOLAILLES,RESIDENCE LES TERRASSES DE ST JEAN ALL ARISTIDE BRIAND RESIDENCE LES TERRASSES DE ST JEAN,12200,VILLEFRANCHE-DE-ROUERGUE,CS,,
13,13.001.001,38312387400042,EASYDIS - ENTREPOT CASINO,RUE JEAN PERRIN LES MILLES,13290,AIX-EN-PROVENCE,CS,,
13,13.001.006,83382155600028,STEF LOGISTIQUE AIX EN PROVENCE,"555 RUE ALBERT EINSTEIN ",13290,AIX-EN-PROVENCE,CS,,
13,13.001.008,67203997101720,DANONE PRODUITS FRAIS FRANCE,ZONE INDUSTRIELLE TECHINDUS RUE MAYOR DE MONTRICHER ZONE INDUSTRIELLE,13290,AIX-EN-PROVENCE,CS,,
13,13.001.010,35127003800026,EUROP FRANCE DISTRIBUTION,10 RUE MAYOR DE MONTRICHER POLE ACTIVITE AIX MILLES,13290,AIX-EN-PROVENCE,CS,VI(PP);V(MP),
13,13.001.015,38440487700027,PROVIA,CTRE FROID CHAMP DE FOIRE 2090 RTE DES MILLES CTRE FROID CHAMP DE FOIRE,13090,AIX-EN-PROVENCE,CS,I(CP),
13,13.001.018,49765696700013,JNW DISTRIBUTION - PROMOCASH AVEC VOUS,ZAC GUSTAVE EIFFEL RUE DES FRERES PERRET ZAC GUSTAVE EIFFEL,13290,AIX-EN-PROVENCE,CS;RW,,
13,13.001.02,38312387400182,EASYDIS,"320 RUE ANDRE AMPERE ",13290,AIX-EN-PROVENCE,CS,,
13,13.001.031,55204499200808,POMONA,ZONE ARTISANALE LES MILLES RUE FAMILLE LAURENS ZA LES MILLES,13290,AIX-EN-PROVENCE,CS,,
13,13.001.045,40487309300029,SUD ALIMENTAIRE SERVICE,CENTRE DE FROID 45 CHE DU CHATEAU LAFARGE CENTRE DE FROID,13290,AIX-EN-PROVENCE,CS,,
13,13.001.048,32151400200138,MARTIN-BROWER FRANCE SAS,QUARTIER DE L ENFANT 245 RUE HENRI DELAUNAY,13854,AIX-EN-PROVENCE,CS,,
13,13.001.051,42047939600038,JOASSAN FRERES,SITE DU CHAMP DE FOIRE 2090 ZI LES MILLES SITE DU CHAMP DE FOIRE,13290,AIX-EN-PROVENCE,CS,I(CP),
13,13.001.500,38655015600106,PRENOT GUINARD,POLE ACTIVITES AIX EN PROVENCE 405 RUE GUSTAVE EIFFEL POLE ACTIVITES AIX EN PROVENCE,13290,AIX-EN-PROVENCE,CS,,
13,13.002.002,31802798400026,SOCIETE DE FABRICATION DE CHARCUTERIE,PARC DE FONTEVIELLE RTE DES QUATRE SAISONS PARC DE FONTEVIELLE,13190,ALLAUCH,CS,VI(PP);V(MP),
13,13.004.26,42126018300023,DGF DISTRIBUTION - DGF PROVENCE CAMARGUE,ZONE DU VITTIER CHE SEVERIN ZONE DU VITTIER,13200,ARLES,CS,,
13,13.005.021,52859189400019,LA FROUMAGIERO,ZI LES PALUDS 112 AV DU VENT D AUT ZI LES PALUDS,13400,AUBAGNE,CS,IX(PP),
13,13.005.030,30503654300018,CANAVESE,LA MUSCATELLE BP 161,13400,AUBAGNE,CS,IX(PP);VIII(FFPP),
13,13.014.008,55204499202671,POMONA - TERREAZUR,EUROFLORY PARC 200 RUE ALFRED KASTLER EUROFLORY PARC - CS 50300,13130,BERRE-L'ETANG,CS,VIII(FFPP),
13,13.018.005,34312758500044,LES CRUDETTES,ZAC DE LA PLAINE RTE DE CAVAILLON ZAC DE LA PLAINE,13440,CABANNES,RW,,
13,13.018.02,73618012600012,ENTREPOTS FRIGORIFIQUES DE CABANNES,"QUAI SAINT MICHEL ",13440,CABANNES,CS,,
13,13.040.001,81474650900029,STEF LOGISTIQUE FUVEAU,"93 ZAC SAINT CHARLES ",13710,FUVEAU,CS,,
13,13.041.002,55200423600295,PATISFRANCE - PURATOS - PATISFRANCE PURATOS,RD D6C JEAN DE BOUC RD D6C,13120,GARDANNE,CS,,
13,13.041.02,59162037200027,SARL HOUTER,17 PARC ACT BOMPERTUIS AV D'ARMENIE 17 PARC ACT BOMPERTUIS,13120,GARDANNE,CS,,
13,13.044.001,39249394600017,DISTRO-TRANS,QU DES PELENCHES 1356 RTE DE LANCON,13450,GRANS,CS,,
13,13.053.001,32527353000015,CHARCUTERIE DU LUBERON,"30 AV DES FRERES ROQUEPLAN ",13370,MALLEMORT,CS,VI(PP),
13,13.063.009,31064351500250,XPO SUPPLY CHAIN FROID FRANCE,PLATE FORME CLESUD MIRAMAS M11 AVE FERDINAND MAGELLAN,13140,MIRAMAS,CS,,
13,13.063.03,38500623400111,PRO A PRO DISTRIBUTION SUD - DOUMENGE SUD EST,ZONE D AMENAGEMENT CONCERTE CLESUD RUE COMTE DE LA PEROUSE ZAC CLESUD,13140,MIRAMAS,CS,,
13,13.071.009,30021990400194,DISTRISUD,PARC ACTIVITE L AGAVON AV LAMARTINE AV LAMARTINE ZAC DE L AGAVON PARC ACTIVITE L AGAVON,13170,LES PENNES-MIRABEAU,CS,,
13,13.076.002,55262010600054,CHARLES MARTIN,ZONE D AMENAGEMENT CONCERTE DU PONT 205 AV DE LA POMME ZAC DU PONT,13750,PLAN-D'ORGON,CS,,
13,13.076.005,31127477300101,ARGEL SUD EST,"ZI DU PONT ",13750,PLAN-D'ORGON,CS,,
13,13.076.013,50138167700027,STEF TRANSPORT PLAN D'ORGON,ZONE D AMENAGEMENT CONCERTE DU PONT 527 AV DES PEUPLIERS ZAC DU PONT,13750,PLAN-D'ORGON,CS,,
13,13.076.014,38440682300151,MERICQ,TRADIMAR 527 AV DES PEUPLIERS TRADIMAR,13750,PLAN-D'ORGON,CS,VIII(FFPP),
13,13.077.031,35173221900032,THIERRY BEURON SAS,"AV GERARD BAUDET ",13110,PORT-DE-BOUC,RW,VIII(FFPP),
13,13.078.006,88409336000029,COMPAGNIE MEDITERRANEENNE D'ENTREPOSAGE FRIGORIFIQUE,ZONE INDUSTRIELLE PORTE D'ASIE ENTREPOT B1 CS1,13230,PORT-SAINT-LOUIS-DU-RHONE,CS,,
13,13.078.039,38221740400096,LOGMAT SA,LTM BAT 1 LOT A3-PTE DE L'EUROPE RUE DU PIREE LTM BAT 1 LOT A3-PTE DE L'EUROPE,13230,PORT-SAINT-LOUIS-DU-RHONE,CS,,
13,13.081.001,34329419500106,LACTALIS LOGISTIQUE,ZONE INDUSTRIELLE NORD AV LAVOISIER ZI NORD,13340,ROGNAC,CS,,
13,13.081.018,39855100200064,MIDI VOLAILLES,ZAC ROGNAC NORD 229 RUE ANDRE AMPERE ZAC ROGNAC NORD,13340,ROGNAC,CS,,
13,13.083.001,77622146700082,GROUPE BIGARD," ZA DE LA HORSIERE ",13870,ROGNONAS,CS,VI(PP);V(MM);V(MP),
13,13.085.001,39517587000017,EUROPAFROM,"ZA PLAINE DU CAIRE ",13830,ROQUEFORT-LA-BEDOULE,CS,IX(PP),
13,13.087.110,40246802900077,BOUL PAT SERVICE,ZI DU ROUSSET PEYNIER AV OLIVIER PERROY ZI DU ROUSSET PEYNIER,13790,ROUSSET,CS,,
13,13.089.02,31266863500013,LES ENTREPOTS DE LA MUSCADELLE,"194 RTE DE CABANNES ",13670,SAINT-ANDIOL,CS,,
13,13.097.002,79224949200010,R.D.T. LOG - RDT LOG - GROUPE RDT,ZONE ECOPOLE DU MAS LAURENT 3 RUE GAY LUSSAC ZONE ECOPOLE DU MAS LAURENT,13310,SAINT-MARTIN-DE-CRAU,CS,,
13,13.097.003,33324618900067,SAPRIMEX,"ZA ECOPOLE MAS DE LAURENT ",13310,SAINT-MARTIN-DE-CRAU,CS,I(CP);VI(PP);V(MM);V(MP),
13,13.097.004,32316789000108,RHODANIENNE DE TRANSIT,ZONE ECOPOLE DU MAS DE LAURENT 3 RUE GAY LUSSAC,13310,SAINT-MARTIN-DE-CRAU,CS,,
13,13.097.005,43912589900062,EQUI'D SUD,5 RUE GAY LUSSAC CHEZ OLANO PROVENCE,13310,SAINT-MARTIN-DE-CRAU,CS,,
13,13.097.026,53288572000013,OLANO PROVENCE,RUE GAY LUSSAC MAS DE LAURENT,13310,SAINT-MARTIN-DE-CRAU,CS,,
13,13.097.19,43392733200448,TRANSGOURMET OPERATIONS - TRANSGOURMET MEDITERRANEE,ZA ECOPOLE DU ZA ECOPOLE MAS DE LAURENT ZA ECOPOLE DU,13310,SAINT-MARTIN-DE-CRAU,CS,,
13,13.103.004,31064351500102,XPO SUPPLY CHAIN FROID FRANCE,ZONE ARTISANALE LA GANDONNE RUE DU REMOULAIRE ZA LA GANDONNE,13300,SALON-DE-PROVENCE,CS,,
13,13.104.001,49438560200011,SUD COQUILLAGE 2000,"36 RUE MARCEL BODELLE ",13960,SAUSSET-LES-PINS,CS,,
13,13.113.001,39931561301186,METRO FRANCE,"994 RUE DE LA GARE ",13770,VENELLES,CS,VIII(FFPP),
13,13.113.450,39931561300469,METRO FRANCE,LA TRESQUE LA TRESQUE RN 368,13170,LES PENNES-MIRABEAU,CS,,
13,13.117.001,45035178800044,CRUSTA C,AV DE L EUROPE VOIE D'ITALIE,13127,VITROLLES,CS,VIII(PP),
13,13.117.003,07180603800023,SOC LOQUESIENNE DE CHARCUTERIE,ZONE INDUSTRIELLE DES ESTROUBLANS 38 BD DE L EUROPE ZI DES ESTROUBLANS,13127,VITROLLES,CS,I(CP);VI(PP),
13,13.117.008,44900262500019,STEF TRANSPORT MARSEILLE,"27 VOIE D IRLANDE ",13127,VITROLLES,CS,,
13,13.117.009,81905485900023,OLANO LOGISTIQUE,30 AVENUE DE LONDRES,13127,VITROLLES,CS,,
13,13.117.013,44986340600020,SOMATREF,ZI 9 RUE D ATHENES ZI,13127,VITROLLES,CS,,
13,13.117.015,39379948100030,FRIPACK,ZI LES ESTROUBLANS 10 AV DE LONDRES ZI LES ESTROUBLANS,13127,VITROLLES,CS,,
13,13.117.019,63668041500016,VITAL,ZI LES ESTROUBLANS 17 RUE DE COPENHAGUE ZI LES ESTROUBLANS,13127,VITROLLES,CS,,
13,13.117.021,06580363700092,CENTRE IMEX - CENTRIMEX FRANCE - ITI,"33 BD DE L EUROPE ",13127,VITROLLES,CS,,
13,13.117.090,43224753400022,DEDEVIANDES,ZONE INDUSTRIELLE DES ESTROUBLANS 38 BD DE L EUROPE ZI DES ESTROUBLANS,13127,VITROLLES,CS,I(CP),
13,13.117.32,39026464600030,TRANSPORTS N.J.S FARAMIA,ZONE INDUSTRIELLE COUPERIGNE 4 AV DESCARTES ZI COUPERIGNE,13127,VITROLLES,CS,,
13,13.203.002,06980317900014,ETABLISSEMENTS LENFANT,"17 BD DE PLOMBIERES ",13003,MARSEILLE 3E  ARRONDISSEMENT,CS,,
13,13.203.018,45099488400010,DISTRIBUTION ALIMENTAIRE DE MARSEILLE,ET DE 2 RUE ARNAL 61 BD DE PLOMBIERES ET DE 2 RUE ARNAL,13003,MARSEILLE 3E  ARRONDISSEMENT,CS,,
13,13.207.07,30632771900028,SAFREC SANTE FRAICHEUR ECONOMI,"28 QUAI RIVE NEUVE ",13007,MARSEILLE 7E  ARRONDISSEMENT,CS,,
13,13.210.001,05782126600095,MAISON CANTINI FLANDIN,"160 BD MIREILLE LAUZE ",13010,MARSEILLE 10E  ARRONDISSEMENT,CS,I(CP);II(CP);V(MP),
13,13.211.009,39931561300592,METRO FRANCE,ZONE ARTISANALE LA VALENTINE CHE DU VALLON DE BARASSE Z A LA VALENTINE,13011,MARSEILLE 11E  ARRONDISSEMENT,CS,VIII(FFPP),
13,13.211.013,96150342200050,PANZANI,"136 RTE DE LA VALENTINE ",13011,MARSEILLE 11E  ARRONDISSEMENT,CS,,
13,13.211.11,41349752000010,"SOCIETE D'EXPLOITATION DES ETABLISSEMENTS ABERGEL -  "," 191, Bd de la valbarelle ",13011,MARSEILLE 11E  ARRONDISSEMENT,CS,,
13,13.213.05,33486133300014,GEPHI,LES MARTEGAUX IMP DU MELEZE,13013,MARSEILLE 13E  ARRONDISSEMENT,CS,,
13,13.214.001,50089065200067,STEF LOGISTIQUE MEDITERRANEE - STEF,"RUE PAYAN D AUGERY ",13014,MARSEILLE 14E  ARRONDISSEMENT,CS,,
13,13.214.002,84443831700019,FRANCE DISTRIBUTION IMPORT - EXPORT,MIN LES ARNAVAUX AV DU MARCHE INTERET NATIONAL MIN LES ARNAVAUX,13014,MARSEILLE 14E  ARRONDISSEMENT,CS;RW,I(CP),
13,13.214.009,80830742500054,TRANSPORTS CHABAS FRAICHEUR,ENTREPOT 703 MARCHE DES ARNAVAUX MARSEILLE 14,13323,MARSEILLE 14E  ARRONDISSEMENT,CS,,
13,13.214.013,79585015500727,BIGARD DISTRIBUTION,MARCHE DES ARNAVAUX BOX 703C,13014,MARSEILLE 14E  ARRONDISSEMENT,CS,I(CP),
13,13.214.014,43522765700028,SIR VIANDE,"4 BD DE LA BOUGIE ",13014,MARSEILLE 14E  ARRONDISSEMENT,CS,I(CP),
13,13.214.24,43439979600011,SOC D'EXPLOITATION DU LAITIER,"162 BD DE PLOMBIERES ",13014,MARSEILLE 14E  ARRONDISSEMENT,CS,,
13,13.214.34,33077159300028,SOCIETE FAURE VOLAILLES,MARCHE INTER NATIONAL 409 MARCHE DES ARNAVAUX MARCHE INTER NATIONAL 409,13014,MARSEILLE 14E  ARRONDISSEMENT,CS,,
13,13.214.48,43128624400014,L'OEUF DE PIC,MIN 422 MARCHE DES ARNAVAUX MIN 422,13014,MARSEILLE 14E  ARRONDISSEMENT,CS,,
13,13.215.004,06280532000017,METRAS S.A.S,"5 AV JOURNET ",13015,MARSEILLE 15E  ARRONDISSEMENT,CS;RW,I(CP),
13,13.215.012,06080034900023,SOCIETE TARDY,"27 TSE ANTOINE DONAZ ",13015,MARSEILLE 15E  ARRONDISSEMENT,CS,XIII(PP),
13,13.215.043,42296478300019,PHOCEENNE DES VIANDES HALLAL,BOULEVARD JOURNET ET RUE DE TONKIN ANGLE BD JOURNET ET,13015,MARSEILLE 15E  ARRONDISSEMENT,CS,,
13,13.215.049,39219717400015,COFRAPEX - COFRAPEX INTERNATIONAL-COFRAPEX-CML-AGS,"2 BD DES BASSINS DE RADOUB ",13002,MARSEILLE 2E  ARRONDISSEMENT,CS,,
13,13.216.020,48860330900011,COMPTOIR DES SALAISONS,MIN DE SAYMATY 765 CHE DU LITTORAL MIN DE SAYMATY,13016,MARSEILLE 16E  ARRONDISSEMENT,CS,VI(PP);V(MP),
13,13.216.028,39904584800013,GALIX SEA FOODS PRODUCTION,MARCHE INT NATIONAL 312 MARCHE DE SAUMATY MARCHE INT NATIONAL,13016,MARSEILLE 16E  ARRONDISSEMENT,CS,VIII(FFPP);VIII(PP),
13,13.216.045,44901284800015,A. SUPRANO ET FILS,ABATTOIRS DE SAUMATY 765 CHE DU LITTORAL ABATTOIRS DE SAUMATY,13016,MARSEILLE 16E  ARRONDISSEMENT,CS,I(CP),
14,14.047.065,43423444900016,RELAIS D'OR MIKO BRETAGNE NORMANDIE-MAINE,ZONE INDUSTRIELLE RUE D AUDRIEU ZI,14400,BAYEUX,CS,,
14,14.058.010,34447746800179,ELIVIA - MONTHEAN,"BELLOU - LIVAROT ",14140,LIVAROT-PAYS-D'AUGE,CS,I(CP),
14,14.069.022,54695037900125,CHARAL,"RTE D'ORBEC ",14100,BEUVILLERS,CS,VI(PP),
14,14.137.065,33754393800019,ENTREPOTS GODFROY,ZONE INDUSTRIELLE RUE DE L AVENIR ZONE INDUSTRIELLE,14650,CARPIQUET,CS;RW,,
14,14.137.067,42824028700071,CARREFOUR SUPPLY CHAIN,ZONE INDUSTRIELLE RUE DU POIRIER ZI,14650,CARPIQUET,CS,,
14,14.167.006,51135443300027,LA THOTHALE - PROMOCASH AVEC VOUS,AVENUE DU PAYS DE CAEN AV DU PAYS DE CAEN ZAC NORMANDIAL,14460,COLOMBELLES,CS,I(CP);VIII(FFPP),
14,14.167.071,33754393800027,ENTREPOTS GODFROY,ZAC DU PLATEAU AV DU PAYS DE CAEN ZAC DU PLATEAU,14460,COLOMBELLES,CS,,
14,14.167.103,38480956200034,FOISSIER - PRODUCE,ZAC LAZZARO RUE DE L EUROPE ZAC LAZZARO,14460,COLOMBELLES,CS,,
14,14.167.106,44101961900077,TOP ATLANTIQUE,RUE DE L EUROPE RUE DE L EUROPE ZAC LAZZARO,14460,COLOMBELLES,CS,,
14,14.167.318,40311286500023,SALAISON DU VIEUX PRESSOIR,AVENUE DU PAYS DE CAEN AV DU PAYS DE CAEN ZAC NORMANDIAL,14460,COLOMBELLES,CS,VI(PP);V(MP),
14,14.181.005,34284857900021,LOCAT ESPACES TEMPOR NEGOCES ARCHIVAGES,"BD DE L ESPERANCE ",14123,CORMELLES-LE-ROYAL,CS,,
14,14.287.064,39321169300014,TRANSPORTS GAUTIER NORMANDIE - STG CAEN,"BP 9 15 RUE DU MARAIS ",14630,FRENOUVILLE,CS,,
14,14.294.064,31680701500771,SYSCO FRANCE SAS,ZONE ARTISANALE RTE DE FALAISE ZONE ARTISANALE,14540,CASTELET,CS,,
14,14.301.066,38247751100069,MAITRES LAITIERS DISTRIBUTION,ZONE INDUSTRIELLE ZI DU MARTRAY ZI,14730,GIBERVILLE,CS,,
14,14.303.065,38047423900015,GOUGEON FOURNITURES,"RTE DE COURTONNE ",14100,GLOS,CS,,
14,14.303.066,41146739200014,NORMANDIE GEL DISTRIBUTION,"RTE DE COURTONNE ",14100,GLOS,CS,,
14,14.327.010,33155299200033,COOP SERVICES,ZONE INDUSTRIELLE DE LA SPHERE 1076 RUE LEON FOUCAULT ZONE INDUSTRIELLE DE LA SPHERE,14200,HEROUVILLE-SAINT-CLAIR,CS,,
14,14.327.066,39931561300162,METRO FRANCE,"440 AV DU GEN DE GAULLE ",14200,HEROUVILLE-SAINT-CLAIR,CS,I(CP);VIII(FFPP),
14,14.333.414,49965368100027,PRIMEX LOGISTIC,LA FOSSERIE ET HONAVILLE ZA DU PLATEAU,14600,HONFLEUR,CS;RW,,
14,14.341.001,33990717200029,STEF TRANSPORT CAEN,ZAC OBJET'IFS SUD BD CLEMENT ADER,14123,IFS,CS,,
14,14.341.068,38247751100036,MAITRES LAITIERS DISTRIBUTION,RUE ALFRED NOBEL PORTE SUD,14123,IFS,CS,,
14,14.341.070,55204499201905,POMONA - POMONA PASSIONFROID,ZAC OBJECTIF SUD RUE ANTOINE BECQUEREL ZAC OBJECTIF SUD,14123,IFS,CS,,
14,14.365.064,35390129100016,LION SALAISONS NORMANDIE,"21 RUE DE LA FERME ",14780,LION-SUR-MER,CS,,
14,14.366.065,31949395300016,COOPERATIVE D'APPROVISIONNEMENT NORMANDE,"106 RUE PAUL CORNU ",14100,LISIEUX,CS,,
14,14.437.013,42499575100015,SAS NOYON LOGISTIQUE,LA VALLEE BARREY AV DE L EUROPE LA VALLEE BARREY,14120,MONDEVILLE,CS,,
14,14.437.065,55382046500589,SOFRILOG,"QUAI DE CALIX ",14120,MONDEVILLE,CS;RW,,
14,14.437.066,33987553600015,ETABLISSEMENTS LEBAILLY,"RTE DE CABOURG ",14120,MONDEVILLE,CS,,
14,14.437.069,31223807400032,ETABLISSEMENTS BLAIS,"22 ALL DU BAC ",14120,MONDEVILLE,CS,,
14,14.437.072,50999046100063,DELICECOOK,15 RUE JACQUES DAGUERRE,14120,MONDEVILLE,CS,VIII(FFPP);VIII(PP);VI(PP);V(MP);X(PP),
14,14.437.104,55382046500209,SOFRILOG,"151 CRS CAFFARELLI ",14120,MONDEVILLE,CS,,
14,14.437.409,34284857900021,LOCAT ESPACES TEMPOR NEGOCES ARCHIVAGES,"BD DE L ESPERANCE ",14123,CORMELLES-LE-ROYAL,CS,,
14,14.515.044,50572020100035,PORT MAREE,HALLE A POISSONS L EPI ABBE LEROY HALLE A POISSONS,14520,PORT-EN-BESSIN-HUPPAIN,CS,VII(DC);VIII(FFPP);VIII(PP),
14,14.565.110,47880733200026,RENAULT CYRILLE,"RUE PANORAMIQUE ",14960,SAINT-COME-DE-FRESNE,CS,VII(DC);VII(PC),
14,14.614.852,44006470700027,AGROLIS,QUARTIER DE LA GARE RUE OCTAVE LEMENUEL QUARTIER DE LA GARE,14330,SAINTE-MARGUERITE-D'ELLE,RW,,
14,14.629.004,49223610400039,SOCIETE COMMERCIALE DE NORMANDIE,ZONE ARTISANALE 18 LES BLANCHES LANDES ZONE ARTISANALE,14350,SOULEUVRE EN BOCAGE,CS,I(CP);VI(PP),
14,14.630.043,31980597400015,SAS FRIAL,"6 RTE DE CAEN ",14400,SAINT-MARTIN-DES-ENTREES,CS,VIII(FFPP);VIII(PP);VI(PP),
14,14.712.065,44225631900017,TRANSPORTS JEAN MARIE HAMEL,ZONE ARTISANALE 14 RUE DES ARTISANS ZONE ARTISANALE,14670,TROARN,CS,,
14,14.738.042,81012606000021,CAP OCEAN,4 RUE DES ALIZES,14790,VERSON,CS,VIII(PP),
14,14.738.065,33990717200011,STEF TRANSPORT CAEN,ZA DE LA MESNILLIERE 1 RUE DES QUATRE VENTS ZA DE LA MESNILLIERE,14790,VERSON,CS,,
14,14.752.065,55382046500183,SOFRILOG,"CENTRE D'ABATTAGE ",14310,VILLERS-BOCAGE,CS;RW,,
14,14.752.067,34743461500022,DEGRENNE DISTRIBUTION,"21 BD DU 13 JUIN 1944 ",14310,VILLERS-BOCAGE,CS,,
14,14.762.056,50089075100067,STEF LOGISTIQUE NORMANDIE - STEF,PARC D'ACTIVITE LES NEUVILLIERES - ZI RTE D AUNAY PARC D'ACTIVITE LES NEUVILLIERES - ZI,14500,VIRE NORMANDIE,CS,IX(PP),
14,14.762.065,55382046500175,SOFRILOG,"RUE DES LANDES ",14500,VIRE NORMANDIE,CS,,
14,14.762.067,41025508700026,STEF TRANSPORT VIRE,"RUE CHARLES TELLIER ",14500,VIRE NORMANDIE,CS,,
14,14.762.102,31396610300100,MESSAGERIES LAITIERES,PARC D'ACTIVITE LES NEUVILLIERES PARC D'ACTIVITE,14500,VIRE NORMANDIE,CS,,
15,15.014.032,40537690600054,COVIAL,ZAC BARADEL LE BOUSQUET RUE GABRIEL LACOSTE ZAC  BARADEL LE BOUSQUET,15000,AURILLAC,CS,I(CP);I(SH);V(MM),
15,15.014.033,33119510700031,L'ESCARGOT COURBEYRE,ZAC DE BARADEL 1 IMP BLAISE PASCAL ZAC DE BARADEL,15000,AURILLAC,CS,IX(PP);VIII(PP);XI(PP),
15,15.014.039,50435056200014,CINQ GROS - PROMOCASH AVEC VOUS,ZI DE SISTRIERES AV GEORGES POMPIDOU,15000,AURILLAC,CS,,
15,15.014.042,81226424000019,SAS DISCAN,"41 RUE DE GUTENBERG ",15000,AURILLAC,CS,,
15,15.014.045,37771444900032,KRILL,"100 AV DE CONTHE ",15000,AURILLAC,CS,,
15,15.014.047,48773120000027,OLANO LADOUX,PARC D ACTIVITES DE TRONQUIERES 20 AVENUE DU GARRIC,15000,AURILLAC,CS,,
15,15.014.303,40561068400079,BONAL JEAN,"6 RUE DENIS PAPIN ",15000,AURILLAC,CS,IX(PP),
15,15.019.011,84003320300018,SAS FERME DE BASSIGNAC,"7 RUE DU GRAND CONDE ",15240,BASSIGNAC,CS,IX(PP),
15,15.140.001,52185184000046,LA FERME DU CANTAL,"16 RTE D'AYRENS ",15250,NAUCELLES,CS,I(CP);II(CP);VI(PP);V(MP);XIII(PP),
15,15.141.001,31675503200018,MARCEL CHARRADE ET COMPAGNIE,"13 RTE DE MURAT ",15170,NEUSSARGUES EN PINATELLE,CS,IX(PP),
15,15.187.010,43979648300022,ARTIMAT DISTRIBUTION,"ZI DE MONTPLAIN ",15100,ROFFIAC,CS,,
15,15.187.015,55204499202515,POMONA - POMONA TERREAZUR,ZONE INDUSTRIELLE MONTPLAIN RUE HENRI FRESSANGE ZONE INDUSTRIELLE MONTPLAIN,15100,SAINT-FLOUR,CS,,
15,15.196.001,39781575400130,LES FROMAGERIES OCCITANES,LA CHATAIGNERAIE BEDOUSSAC LA CHATAIGNERAIE,15220,SAINT-MAMET-LA-SALVETAT,CS,IX(PP),
15,15.268.001,38968162800019,MAS S.A.S.,"53 AV DU 15 SEPTEMBRE 1945 ",15290,LE ROUGET-PERS,CS,I(CP);VI(PP);V(MP);XI(PP),
16,16.015.016,78803455100085,SOFRILOG OUEST,"18 RUE JEAN CHABANEIX ",16000,ANGOULEME,CS,,
16,16.015.125,83345568600018,SLC DISTRIBUTION - PROMOCASH,ZONE INDUSTRIELLE DU GRELET RUE LOUIS PERGAUD ZI DU GRELET,16000,ANGOULEME,CS,,
16,16.015.179,21160015000018,COMMUNE D ANGOULEME - MAIRIE,"1 PL DE L'HOTEL DE VILLE ",16000,ANGOULEME,CS,,
16,16.015.605,39931561300816,METRO FRANCE,LA COLOMBERIE A ROSIER RUE DES MARAIS DE GRELET LA COLOMBERIE A ROSIER,16000,ANGOULEME,CS,VIII(FFPP),
16,16.015.617,34272962100033,COOPERATIVE DES BOUCHERS DE LA CHARENTE,ZI DES AGRIERS 10 IMP DES BOSQUETS ZI DES AGRIERS,16000,ANGOULEME,CS,,
16,16.015.650,49041256600013,SARL CHARCUTERIE DOYEN,ZI DE GRELET RUE LOUIS PERGAUD ZI DE GRELET,16000,ANGOULEME,CS,I(CP);II(CP);VI(PP),
16,16.028.063,73182005600075,FORNEL FRERES,RUE DU MAINE BOUVAREL VC ZI VC ZI PLAISANCE RUE DU MAINE BOUVAREL,16300,BARBEZIEUX-SAINT-HILAIRE,CS,,
