agrement,nom,n_noms,commune,cp,n_siret,listes
74.276.002,ETABLISSEMENTS ROCHEBILLARD ET BLEIN,1,TANINGES,74440,1,1
74.276.006,GIFFRE VIANDES,1,TANINGES,74440,1,1
74.280.004,SARL HUBERT THUET - FROMAGERIE HUBERT THUET,1,THONES,74230,1,1
74.281.001,TROPAL VIANDES SAS,1,THONON-LES-BAINS,74200,1,1
74.281.020,SARL ETS BUTTAY FRERES,1,THONON-LES-BAINS,74200,1,1
74.281.021,FROMAGERIE BOUJON,1,THONON-LES-BAINS,74200,1,1
74.281.087,SARL ETS BUTTAY FRERES,1,THONON-LES-BAINS,74200,1,1
74.289.002,THOMASSET,1,VALLIERES,74150,1,2
74.289.050,FROMAGERIES CHABERT,1,VALLIERES SUR FIER,74150,1,1
74.303.001,SALAISONS ARTISANALES DE SAVOIE - S.A.S,1,VILLAZ,74370,1,2
74.303.002,SALAISONS ARTISANALES DE SAVOIE,1,ARGONAY,74370,1,1
74.305.003,COGEREST - PROMOCASH,1,VILLE-LA-GRAND,74100,1,1
74.305.004,CO.GE.FOB,1,VILLE-LA-GRAND,74100,1,1
74.305.015,METRO FRANCE,1,VILLE-LA-GRAND,74100,1,1
74.311.001,LES JACQUEMARDES DE SAVOIE,1,VIUZ-EN-SALLAZ,74250,1,1
74.311.018,SAVEURS D'ANTOINE - DEPARIS,1,VIUZ-EN-SALLAZ,74250,1,1
75.101.008,LE COQ SAINT HONORE,1,PARIS 1ER ARRONDISSEMENT,75001,1,2
75.107.007,SOC EXPLOIT GRANDE EPICERIE DE PARIS,1,PARIS 7E  ARRONDISSEMENT,75007,1,2
75.108.002,BOUCHERIES NIVERNAISES SAINT HONORE,1,PARIS 8E  ARRONDISSEMENT,75008,1,1
75.110.005,SOC ROBERT ET RENE,1,PARIS 10E  ARRONDISSEMENT,75010,1,1
75.110.007,PROMO BOUCHERIE,1,PARIS 10E  ARRONDISSEMENT,75010,1,2
75.111.002,ROQUETTE PARIS VIANDES,1,PARIS 11E  ARRONDISSEMENT,75011,1,2
75.111.007,DOUMBEA,1,PARIS 11,75011,1,1
75.112.007,ECOLE PROFESSIONNELLE DE BOUCHERIE,1,PARIS 12E  ARRONDISSEMENT,75012,1,1
75.112.008,ECOLE SUPER METIERS VIANDE,1,PARIS 12E  ARRONDISSEMENT,75012,1,1
75.112.734,METRO FRANCE,1,PARIS 12E  ARRONDISSEMENT,75012,1,1
75.112.949,TERROIRS D'AVENIR,1,PARIS 12E  ARRONDISSEMENT,75012,1,1
75.113.006,HOA NAM,1,PARIS 13,75013,1,2
75.113.019,ORIENTAL KITCHEN,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.020,PHNOM PENH,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.024,SAS PETARD,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.039,NOUVELLE ASIE,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.041,NGOC HA STORE,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.044,N CAPS,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.403,MR DISTRIBUTION,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.410,TANG CHIEU,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.113.736,TANG FRERES,1,PARIS 13E  ARRONDISSEMENT,75013,1,1
75.114.014,BOUCHERIE DE LA SABLIERE,1,PARIS 14E  ARRONDISSEMENT,75014,1,1
75.115.006,OLIVIER BROSSET,1,PARIS,75015,1,1
75.118.006,METRO FRANCE - METRO ON LINE- MAKRO ON LINE - METRO FRANCE,1,PARIS 18E  ARRONDISSEMENT,75018,1,1
75.118.007,SOC CAVIAR PETROSSIAN,1,PARIS 18,75018,1,1
75.118.008,C7C,1,PARIS 18,75018,1,1
75.119.005,EMSALEM VIANDES,1,PARIS 19E  ARRONDISSEMENT,75019,1,1
75.119.006,LES ABATTOIRS DE LA VILLETTE,1,PARIS 19E  ARRONDISSEMENT,75019,1,1
75.119.012,SODIVILLETTE,1,PARIS 19E  ARRONDISSEMENT,75019,1,1
75.119.111,BOUCHERIE LALAUZE,1,PARIS 19E  ARRONDISSEMENT,75019,1,1
76.004.001,SARL FERME DE LA LONGUE HAIE,1,AMBRUMESNIL,76550,1,2
76.004.003,L'ANCIENNE MARE,1,AMBRUMESNIL,76550,1,1
76.051.010,AVI CAUX,1,BACQUEVILLE-EN-CAUX,76730,1,1
76.052.005,DEMARAIS FRANCOIS,1,BAILLEUL-NEUVILLE,76660,1,1
76.057.006,SOC GENERALE APPROVISIONNEMENT EQUIPEM,1,BARENTIN,76360,1,1
76.066.001,SYSCO FRANCE SAS,1,BEAUTOT,76890,1,1
76.141.007,MAGDIS,1,BREAUTE,76110,1,1
76.141.011,LES VOLAILLES DU PRIEURE,1,BREAUTE,76110,1,1
76.143.001,BENOIST-LAIR,1,BRETTEVILLE-DU-GRAND-CAUX,76110,1,1
76.157.001,INSTITUT DEPARTEMENTAL DE L'ENFANCE DE LA FAMILLE ET DU HANDICAP POUR L'INSERTION - ESAT ATELIERS,1,CANTELEU,76380,1,1
76.159.001,CANY PRODUCTS,1,CANY-BARVILLE,76450,1,1
76.159.003,LES TRIPES PAILLARD,1,CANY-BARVILLE,76450,1,1
76.159.006,SOCIETE CANICAISE DES VIANDES,1,CANY-BARVILLE,76450,1,2
76.197.003,SCEA WATTINNE,1,CRIQUETOT-SUR-LONGUEVILLE,76590,1,2
76.212.002,SARL ITALIC,1,DARNETAL,76160,1,1
76.217.001,SOFRILOG,1,DIEPPE,76200,1,1
76.217.018,HO FRUITS DE LA MER,1,DIEPPE,76200,1,1
76.217.336,FRIGO TRANSPORTS 76,1,DIEPPE,76200,1,1
76.240.007,TRAITEUR DE PARIS,1,EPREVILLE,76400,1,1
76.243.001,JULIANE TRAITEUR - CHEZ JULIANE,1,ERNEMONT-SUR-BUCHY,76750,1,1
76.259.004,SARL LAUDE,1,FECAMP,76400,1,2
76.276.004,H MEAT,1,FORGES-LES-EAUX,76440,1,1
76.276.005,POIVERT,1,FORGES-LES-EAUX,76440,1,3
76.276.006,LEVASSEUR RECEPTIONS,1,FORGES-LES-EAUX,76440,1,1
76.276.017,LABORATOIRE DE DECOUPE FORGIONNE,1,FORGES-LES-EAUX,76440,1,1
76.278.001,ALLIANCE ELABORES / GELAE,2,FOUCARMONT,76340,1,6
76.305.012,ENTREPOTS GODFROY,1,GONFREVILLE-L'ORCHER,76700,1,1
76.305.013,CAP GEL,1,GONFREVILLE-L'ORCHER,76700,1,1
76.321.001,SOCOPAL,1,LES GRANDES-VENTES,76950,1,1
76.321.004,NORMANDIE SERVICE FRAIS SAS,1,LES GRANDES-VENTES,76950,1,1
76.322.001,PERRENOT ROUEN,1,LE GRAND-QUEVILLY,76120,1,1
76.322.002,LA VIANDE A GOGO / SEV - LA VIANDE A GOGO,2,LE GRAND-QUEVILLY,76120,1,2
76.322.012,S.A.S LEMARCHAND,1,LE GRAND-QUEVILLY,76120,1,2
76.322.022,RHODANIENNE DE TRANSIT,1,LE GRAND-QUEVILLY,76120,1,1
76.328.001,SCEA DU FOUR BANAL,1,GRIGNEUSEVILLE,76850,1,2
76.351.001,GEXPA,1,LE HAVRE,76600,1,1
76.351.003,COMPAGNIE NOUVELLE DE MANUTENTIONS ET DE TRANSPORTS,1,LE HAVRE,76600,1,1
76.351.004,ENTREPOTS FRIGORIFIQUE DE LA BASSE-SEINE - E.F.B.S.,1,LE HAVRE,76600,1,1
76.351.022,DUGRAND SAS,1,LE HAVRE,76071,1,3
76.351.076,CHATAM DISTRIBUTION - PROMOCASH,1,LE HAVRE,76600,1,1
76.351.091,ENTREPOTS FRIGORIFIQUE DE LA BASSE-SEINE,1,LE HAVRE,76600,1,1
76.351.092,PACKGEL,1,LE HAVRE,76600,1,3
76.351.095,CENTRE DE FORMATION APPRENTIS,1,LE HAVRE,76600,1,1
76.351.096,ENTREPOTS FRIGORIFIQUE DE LA BASSE-SEINE - E.F.B.S,1,LE HAVRE,76600,1,1
76.351.104,SEAFRIGO LOGISTIQUE,1,LE HAVRE,76600,1,1
76.351.106,ENTREPOTS FRIGORIFIQUE DE LA BASSE-SEINE - EFBS,1,LE HAVRE,76600,1,1
76.351.115,MEATPACK / PACKGEL,2,LE HAVRE,76600,2,3
76.351.116,L HALIOTIS,1,LE HAVRE,76600,1,1
76.351.120,METRO FRANCE,1,LE HAVRE,76600,1,1
76.351.299,SEAFRIGO LOGISTIQUE,1,LE HAVRE,76600,1,1
76.377.002,DAILLY TRAITEUR,1,ISNEAUVILLE,76230,1,1
76.400.001,DEFIAL NORMIVAL,1,LUNERAY,76810,1,3
76.402.001,NUTRISET,1,MALAUNAY,76770,1,1
76.410.004,NORMANDE AVICOLE - NORMANDE AVICOLE   DOMAINE DU BOIS BARBET,1,MAROMME,76150,1,1
76.410.005,POMONA - TERREAZUR,1,MAROMME,76150,1,1
76.410.007,LECOINTE-TRAITEUR - LECOINTE TRAITEUR,1,MAROMME,76150,1,1
76.410.008,SARL SODINOR,1,MAROMME,76150,1,1
76.410.013,SCI LISE,1,MAROMME,76150,1,1
76.414.006,SYSCO FRANCE SAS,1,MARTIN-EGLISE,76370,1,1
76.447.001,H&L VIANDES,1,MONTIVILLIERS,76290,1,2
76.447.002,BOUCHERIE LEROUX,1,MONTIVILLIERS,76290,1,1
76.482.001,LES ATELIERS DU GOUT,1,OFFRANVILLE,76550,1,1
76.488.001,LA VOLAILLERE DES CLOS,1,OUAINVILLE,76450,1,2
76.489.001,BOLLORE LOGISTICS - ATT-SCCM SCAC TRANSCAP INTERNATIONAL TTA,1,OUDALLE,76430,1,1
76.495.005,GASTRONOMIE SERVICE SAS,1,PAVILLY,76570,1,1
76.498.001,HELIE,1,LE PETIT-QUEVILLY,76140,1,1
76.498.009,HAUVILLE TRAITEUR - XAVIER HAUVILLE TRAITEUR,1,LE PETIT-QUEVILLY,76140,1,1
76.500.001,GIGANTI DI CARNEVALE,1,PIERRECOURT,76340,1,1
76.540.001,FRIGO TRANSPORTS 76,1,ROUEN,76000,1,1
76.540.007,ITO ACADEMY - GROUPE CLER,1,ROUEN,76000,1,1
76.540.019,AU GIBIER DE FRANCE,1,ROUEN,76000,1,2
76.540.024,GROSDOIT - GROSDOIT FRAIS RESTAURATION,1,ROUEN,76000,1,2
76.540.029,COUTURE ET GUEROULT ALIMENTATION SAS,1,ROUEN,76000,1,1
76.540.034,NL LOGISTIQUE,1,ROUEN,76100,1,1
76.540.038,AUX PAVES NORMANDS,1,ROUEN,76000,1,1
76.540.039,CENTRE FORMATION APPRENTIS,1,ROUEN,76000,1,1
76.540.050,CIRETTE TRAITEUR,1,ROUEN,76000,1,1
76.540.071,TRANSGOURMET OPERATIONS - TRANSGOURMET,1,ROUEN,76000,1,1
76.545.002,DIEPPE VIANDE,1,ROUXMESNIL-BOUTEILLES,76370,1,1
76.545.004,TRANSPORTS RENE MADRIAS,1,ROUXMESNIL-BOUTEILLES,76370,1,1
76.545.005,CENTRE DE FORMATION APPRENTIS,1,ROUXMESNIL-BOUTEILLES,76370,1,1
76.547.001,SAS COCAGNE,1,LA RUE-SAINT-PIERRE,76690,1,1
76.551.001,LECALIER PERE & FILS,1,SAINNEVILLE,76430,1,1
76.575.001,DEVELOP ELABOR TECHN AGRO-ALIMENTAIRES,1,SAINT-ETIENNE-DU-ROUVRAY,76800,1,1
76.575.002,ZIEGLER FRANCE SA,1,SAINT-ETIENNE-DU-ROUVRAY,76800,1,1
76.575.015,STEF TRANSPORT ROUEN,1,SAINT-ETIENNE-DU-ROUVRAY,76800,1,1
76.575.019,ETABLISSEMENTS BONNAIRE - BONNAIRE TRAITEUR,1,SAINT-ETIENNE-DU-ROUVRAY,76800,1,1
76.600.001,PRANINTER INTERNATIONAL,1,SAINT-LEONARD,76400,1,1
76.608.001,SCEA SOGI,1,SAINTE-MARGUERITE-SUR-DUCLAIR,76480,1,1
76.648.001,SOCOPAL,1,SAINT-SAENS,76680,1,1
76.660.004,HESNAULT,1,SANDOUVILLE,76430,1,1
76.681.001,T.L.C.,1,SOTTEVILLE-LES-ROUEN,76300,1,2
76.681.010,METRO FRANCE,1,SOTTEVILLE-LES-ROUEN,76300,1,1
76.685.001,CORNIC-NOVAMER,1,THEROULDEVILLE,76540,1,1
76.700.001,ROTISSERIES DES 3 RIVIERES,1,TOTES,76890,1,1
76.709.001,ATHOR,1,LE TRAIT,76580,1,2
76.718.001,SCEA PARIS,1,VALLIQUERVILLE,76190,1,1
76.737.001,SOC CAUCHOISE DE VOLAILLES,1,VIBEUF,76760,1,3
76.754.001,EARL LA FERME DES SAPINS,1,YPORT,76111,1,2
77.053.006,FRAIS DEVANT,1,BRIE-COMTE-ROBERT,77170,1,1
77.058.001,SINGLY,1,BUSSY ST GEORGES,77600,1,1
77.058.005,HOURA,1,BUSSY-SAINT-GEORGES,77600,1,1
77.116.001,PIRES VIEIRA RAMIRO,1,CHOISY-EN-BRIE,77320,1,2
77.121.001,A TEX,1,COLLEGIEN,77090,1,1
77.121.002,SOCIETE DE FABRICATION DES PRODUITS ALIMENTAIRES -     S.F.P.A.,1,COLLEGIEN,77090,1,1
77.122.008,SODEXO ENTREPRISES,1,COMBS-LA-VILLE,77380,1,1
77.123.002,DUTY FREE ASSOCIATES,1,COMPANS,77290,1,1
77.131.008,TRANSGOURMET OPERATIONS - TRANSGOURMET COULOMMIERS,1,COULOMMIERS,77120,1,1
77.139.001,SARL ABATTOIR KISSI II,1,COURTRY,77181,1,1
77.146.001,SA CHIRAG - CHIRAG,1,CROISSY-BEAUBOURG,77183,1,1
77.146.004,LELIEVRE,1,CROISSY-BEAUBOURG,77183,1,1
77.151.002,GAEC LEFEVRE,1,DAGNY,77320,1,1
77.152.011,LES VIANDES DU LYS,1,DAMMARIE-LES-LYS,77190,1,3
77.153.003,KUEHNE+NAGEL,1,DAMMARTIN-EN-GOELE,77230,1,1
77.156.001,STEF LOGISTIQUE DARVAULT,1,DARVAULT,77140,1,1
77.165.001,GIE DES VIGNES,1,LES ECRENNES,77820,1,1
77.166.001,CREMERIE DU FAUBOURG,1,MORET-LOING-ET-ORVANNE,77250,1,1
77.169.003,GI OCEAN EUROPE,1,EMERAINVILLE,77184,1,1
77.181.003,FRANCE DISTRIBUTION,1,FERRIERES-EN-BRIE,77164,1,1
77.181.004,GROUPE HUBERT LOGISTIQUE,1,FERRIERES-EN-BRIE,77164,1,1
77.208.001,DUC,1,GOUAIX,77114,1,1
77.220.001,CHARDON FRANCK,1,GUERCHEVILLE,77760,1,2
77.237.006,L'ABATTOIR DE JOSSIGNY,1,JOSSIGNY,77600,1,2
77.240.002,LOUIS FRANCOIS,1,JOUY-SUR-MORIN,77320,1,1
77.240.004,LIMOSIN YVAN,1,JOUY-SUR-MORIN,77320,1,1
77.251.003,ESPERA,1,LIEUSAINT,77127,1,2
77.258.002,SOFRILOG MARNE,1,LOGNES,77185,1,1
77.284.010,SAFIPAR,1,MEAUX,77100,1,2
77.284.012,METRO FRANCE,1,MEAUX,77100,1,1
77.284.015,AMINECOV MEAUX,1,MEAUX,77100,1,1
77.284.017,SYSCO FRANCE SAS - BRAKE FRANCE SERVICE,1,MEAUX,77100,1,1
77.284.018,SOVIAM,1,MEAUX,77100,1,1
77.284.029,PANALOG,1,MEAUX,77100,1,1
77.294.001,ORIENTAL VIANDES,1,MITRY-MORY,77290,1,1
77.294.005,STG MITRY MORY LOGISTIQUE,1,NOYAL-SUR-VILAINE,35530,1,1
77.294.016,OGUZ,1,MITRY-MORY,77290,1,1
77.296.007,STACI - STACI 7,1,MOISSY-CRAMAYEL,77550,1,1
77.305.001,ABATTOIR DE MONTEREAU,1,MONTEREAU-FAULT-YONNE,77130,1,1
77.305.006,ILGAZ SUAYIP - MIS KEBAB,1,MONTEREAU-FAULT-YONNE,77130,1,1
77.308.003,LA FERME NOUVELLE,1,MONTGE-EN-GOELE,77230,1,1
77.330.002,YOYI & CO,1,NANTEUIL-LES-MEAUX,77100,1,1
77.333.001,PICARD SURGELES,1,NEMOURS,77140,1,1
77.333.002,STEF LOGISTIQUE NEMOURS - STEF,1,NEMOURS,77140,1,1
77.343.001,VIANDES DE L'OISE,1,OCQUERRE,77440,1,1
77.373.002,DE SICA,1,PONTAULT-COMBAULT,77340,1,1
77.373.003,COSTCO FRANCE - COSTCO WHOLESALE- COSTCO BUSINESS CENTER,1,PONTAULT-COMBAULT,77340,1,1
77.379.004,"PLATEFORME D'APPROVISIONNEMENT DE LA RESTAURATION SCOLAIRE DE L'EST FRANCILIEN, DITE PLATEFORME",1,PROVINS,77160,1,1
77.400.002,TG VIANDES,1,SAINT-AUGUSTIN,77515,1,2
77.438.001,WILLIAM SAURIN PRODUCTION,1,LAGNY-SUR-MARNE,77400,1,1
77.438.003,SALAISONS MAURIAC,1,SAINT-THIBAULT-DES-VIGNES,77400,1,1
77.445.007,L'ABATTOIR DE SENART,1,SAVIGNY-LE-TEMPLE,77176,1,1
77.458.004,DELICE IKBAR,1,SOUPPES-SUR-LOING,77460,1,1
77.468.001,SARL LY,1,TORCY,77200,1,1
77.468.002,SARL WAN SEN,1,TORCY,77200,1,1
77.474.002,SARL KB VIANDES,1,TRILBARDOU,77450,1,1
77.474.003,MBV EURL,1,TRILBARDOU,77450,1,1
77.487.001,METRO FRANCE,1,VAUX-LE-PENIL,77000,1,1
77.505.002,EARL BIRCKEL,1,VILLEMAREUIL,77470,1,2
77.513.001,FRAULIS,1,VILLENOY,77124,1,1
77.514.006,LA FERME DE L'AMBRESIS,1,VILLEPARISIS,77270,1,1
78.003.001,GEO,1,ABLIS,78660,1,1
78.003.003,FRIGORIFIQUE D ABLIS,1,ABLIS,78660,1,1
78.005.002,OLSEN BORNHOLM CIE,1,ACHERES,78260,1,1
78.010.007,GENERALE DE BOUCHERIES DEBUSSY,1,LES ALLUETS-LE-ROI,78580,1,1
78.048.001,LECOQ PASCAL / VANHALST JEFFREY,2,BAZAINVILLE,78550,2,3
78.118.003,METRO FRANCE,1,BUCHELAY,78200,1,1
78.138.001,DGF LOGISTIQUE ET SERVICES,1,CHANTELOUP-LES-VIGNES,78570,1,1
78.158.001,BOUCHERIES NIVERNAISES PARLY II,1,LE CHESNAY,78150,1,1
78.164.001,L'ATELIER TRAITEUR,1,CLAIREFONTAINE-EN-YVELINES,78120,1,1
78.208.544,SAS PROWICHES,1,ELANCOURT,78990,1,1
78.217.001,CIE IMPORT PRODUITS ALIMENTAIRES,1,EPONE,78680,1,1
78.269.005,VIANDES D'ILE DE FRANCE,1,GAZERAN,78125,1,1
78.291.152,VAL PORCS,1,GUERVILLE,78930,1,2
78.310.001,ETABLISSEMENTS GUY HARANG,1,HOUDAN,78550,1,2
78.335.002,MV DISTRIBUTION,1,LIMAY,78520,1,1
78.356.002,SOC POUR LA RESTAURATION DIFFEREE,1,MAGNY-LES-HAMEAUX,78114,1,1
78.382.001,CONFITURERIE ET CONFISERIE D'ANDRESY,1,MAURECOURT,78780,1,1
78.401.001,LPDS GROUP - LA PIZZA DU DIMANCHE SOIR,1,MEULAN-EN-YVELINES,78250,1,1
78.423.002,SOCIETE BERNARD,1,MONTIGNY-LE-BRETONNEUX,78180,1,1
78.481.002,L'ARTISAN SAUCIER - ARTISAN SAUCIER,1,LE PECQ,78230,1,1
78.490.001,LENOTRE - LENOTRE ECOLE,1,PLAISIR,78370,1,1
78.490.002,LES SECRETS D'HONORE,1,PLAISIR,78370,1,1
78.517.005,ESPACE SAVEUR,1,RAMBOUILLET,78120,1,1
78.586.003,KHADISPAL,1,SARTROUVILLE,78500,1,1
78.609.002,LA FERME DE L'AUBETTE,1,TESSANCOURT-SUR-AUBETTE,78250,1,1
78.621.002,SOFRILOG TRAPPES,1,TRAPPES,78190,1,1
78.621.003,SOFRILOG TRAPPES,1,TRAPPES,78190,1,1
78.621.009,METRO CASH & CARRY FRANCE / METRO FRANCE,2,TRAPPES,78190,1,2
79.005.001,MARIE SURGELES,1,AIRVAULT,79600,1,2
79.020.001,CHEZ MORILLE / SARL MORILLE,2,AUGE,79400,2,4
79.048.001,EURIAL LOGISTIQUE OUEST,1,LA CRECHE,79260,1,1
79.048.002,STEF TRANSPORT NIORT 1 LA CRECHE - STEF,1,LA CRECHE,79260,1,1
79.048.003,STEF TRANSPORT NIORT 2 LA CRECHE,1,LA CRECHE,79260,1,1
79.048.010,EURIAL LOGISTIQUE OUEST - Etablissement sans enseigne,1,LA CRECHE,79260,1,1
79.048.011,STEF LOGISTIQUE NIORT - STEF,1,LA CRECHE,79260,1,1
79.049.001,BRESSUIRE VIANDES,1,BRESSUIRE,79300,1,2
79.049.002,COVI,1,BRESSUIRE,79300,1,1
79.049.003,BRESSUIRE VIANDES,1,BRESSUIRE,79300,1,1
79.049.004,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE LES SICAUDIERES - ATELIER TECHNOLOGIQUE AGROALIMENTAIRE / LYCEE GENERAL TECHNO LES SICAUDIERES,2,BRESSUIRE,79300,2,3
79.049.005,SA ENTREPOT FRIGORIFIQUE DE BRESSUIRE,1,BRESSUIRE,79300,1,1
79.049.006,ETS DANIEL BERNIER SAS,1,BRESSUIRE,79300,1,3
79.049.010,GAEC L'HERMITAGE / SARL L'HERMITAGE,2,BRESSUIRE,79300,1,5
79.049.011,SA ENTREPOT FRIGORIFIQUE DE BRESSUIRE,1,BRESSUIRE,79300,1,1
79.049.012,ITAL'T.S.M,1,BRESSUIRE,79300,1,1
79.049.016,SOC BOCAGE VIANDES,1,BRESSUIRE,79300,1,2
79.049.021,IL ETAIT UNE FOIS,1,BRESSUIRE,79300,1,2
79.061.002,SOCOPA VIANDES,1,CELLES-SUR-BELLE,79370,1,2
79.061.100,LES ENTREPOTS CELLOIS,1,CELLES-SUR-BELLE,79370,1,1
79.062.001,L'ATELIER ADP,1,CERIZAY,79140,1,2
79.079.005,CONSERVERIE BODET,1,MAULEON,79700,1,1
79.080.005,SOC ABATTAGE BRESSANDIERE PARTHENAY,1,CHATILLON-SUR-THOUET,79200,1,2
79.080.006,SOC DES VIANDES DES ELEVEURS PARTHENAY,1,CHATILLON-SUR-THOUET,79200,1,3
79.091.002,SARL JBA,1,CIRIERES,79140,1,2
79.091.003,CIRIERES VIANDES,1,CIRIERES,79140,1,1
79.098.001,MONNEREAU JEAN-LUC,1,LA COUARDE,79800,1,1
79.100.004,SCEA DE CHAMBERLAND,1,MAGNE,79460,1,2
79.104.001,EARL LES COLOMBIERS DE L'HERBE FOYE,1,COURS,79220,1,1
79.114.001,POUBLANC PHILIPPE,1,EXIREUIL,79400,1,1
79.135.001,SARL L'ABATTOIR DU RENARD ROUGE,1,GOURGE,79200,1,5
79.137.002,TRANSPORTS PASCAL - PASCAL VIANDES SERVICES,1,GRANZAY-GRIPT,79360,1,1
79.147.001,SCEA SAINTE MARIE,1,LARGEASSE,79240,1,2
79.150.001,EARL VOLAILLES DE LA PIERRE PESE,1,LIMALONGES,79190,1,1
79.156.001,EARL CANARDS GRAS DU CEBRON,1,LOUIN,79600,1,2
79.176.001,SARL GAILLARD,1,MENIGOUTE,79340,1,2
79.179.002,GALLIANCE DINDE,1,MONCOUTANT,79320,1,4
79.179.008,GATARD FABRICE,1,SAINT-JOUIN-DE-MILLY,79380,1,1
79.190.001,GOBIN JEAN,1,NEUVY-BOUIN,79130,1,2
79.191.002,BATY-VIANDES,1,NIORT,79000,1,4
79.195.001,GALLIANCE NUEIL,1,NUEIL-LES-AUBIERS,79250,1,4
79.195.002,GALLIANCE NUEIL,1,NUEIL-LES-AUBIERS,79250,1,3
79.195.003,GALLIANCE INDUSTRIE SEVRIENNE,1,NUEIL-LES-AUBIERS,79250,1,3
79.195.004,DOLEA,1,NUEIL-LES-AUBIERS,79250,1,2
79.201.001,PAMPR'OEUF DISTRIBUTION,1,PAMPROUX,79800,1,1
79.202.001,SIMALI,1,PARTHENAY,79200,1,1
79.202.010,VOLATYS INDUSTRIES,1,PARTHENAY,79200,1,1
79.202.011,FAVID,1,PARTHENAY,79200,1,4
79.202.022,VIANDES A PARTH',1,PARTHENAY,79200,1,1
79.204.002,LA FERME DE MAGNANTRU,1,PERIGNE,79170,1,2
79.213.004,EARL DES PIGEONNEAUX FERMIERS DU POITO,1,POMPAIRE,79200,1,2
79.246.002,COOPERL ARC ATLANTIQUE,1,SAINTE-EANNE,79800,1,5
79.246.003,SOFRIMAIX,1,SAINTE-EANNE,79800,1,1
79.295.002,BOUJU JEAN PAUL,1,SAINT-ROMANS-LES-MELLE,79500,1,1
79.309.002,AUGEREAU ELOISE,1,SCILLE,79240,1,1
79.324.001,BOCAGE VIANDES,1,BRESSUIRE,79300,1,1
79.326.001,THOMAS LIONEL,1,THENEZAY,79390,1,1
79.328.001,GAEC DES PIGEONNEAUX,1,THORIGNY-SUR-LE-MIGNON,79360,1,1
79.329.001,ETS LEPOUREAU - SA SOVILEG,1,THOUARS,79101,1,1
79.329.004,LOEUL-PIRIOT,1,THOUARS,79101,1,5
79.329.005,CAILLES ROBIN,1,THOUARS,79100,1,4
79.347.001,EURL DOMAINE DE LA BERTHONNIERE,1,VIENNAY,79200,1,1
80.001.002,LACTINOV ABBEVILLE,1,ABBEVILLE,80100,1,1
80.001.020,S.A MESNIL SERVICE,1,VAUCHELLES-LES-QUESNOY,80132,1,2
80.001.040,DEROCHE PICARDIE,1,ABBEVILLE,80100,1,1
80.021.001,CENTRALE FRAIS / TRADITION FRAIS - CENTRALE FRAIS,2,AMIENS,80000,1,3
80.021.004,GOURMET RECEPTION,1,AMIENS,80080,1,1
80.021.006,EISMANN FRANCE,1,AMIENS,80080,1,1
80.021.007,DOMONT ANTOINE,1,AMIENS,80000,1,1
80.021.011,NPN DISTRIBUTION,1,AMIENS,80080,1,1
80.021.012,INST RECH ENSEIGN APP METIERS,1,BOVES,80440,1,1
80.021.019,AUCHAN SUPERMARCHE - SIMPLY MARKET,1,AMIENS,80080,1,1
80.021.028,METRO CASH & CARRY FRANCE / METRO FRANCE,2,AMIENS,80080,1,2
80.021.192,PATISFRAIS - LABO 80,1,AMIENS,80000,1,1
80.025.001,FERME SAINT CHRISTOPHE,1,ARGOULES,80120,1,2
80.029.002,BLONDIN ANNE,1,ARREST,80820,1,1
80.109.001,MOISMONT VOLAILLES,1,LE BOISLE,80150,1,2
80.164.006,THIRIET DISTRIBUTION,1,CAMON,80450,1,1
80.186.001,STEF TRANSPORT CHAULNES,1,CHAULNES,80320,1,1
80.186.002,ITM LOGISTIQUE ALIMENTAIRE INTERNATIONAL,1,CHAULNES,80320,1,1
80.203.001,LES VOLAILLES DE COLINCAMPS,1,COLINCAMPS,80560,1,1
80.203.002,DURAND BRUNO,1,COLINCAMPS,80560,1,1
80.253.001,NUTRIBIO,1,DOULLENS,80600,1,1
80.308.001,SAUVAGE VIANDES,1,FEUQUIERES-EN-VIMEU,80210,1,5
80.318.001,GROUPE BIGARD,1,FLIXECOURT,80420,1,5
80.364.001,STE GUY LAGACHE,1,FRIAUCOURT,80460,1,2
80.557.001,BONDUELLE EUROPE LONG LIFE,1,ESTREES-MONS,80200,1,1
80.557.002,SYSCO FRANCE SAS,1,ESTREES-MONS,80200,1,1
80.561.001,SOC NOUVELLE ABATTAGE MONTDIDIER,1,MONTDIDIER,80500,1,2
80.561.003,SODIDIER EXPLOITATION,1,MONTDIDIER,80500,1,1
80.561.009,SPECIALITES ANTILLAISES SAVEURS CREOLES,1,MONTDIDIER,80500,1,2
80.570.001,EARL FERME SAINT CHRISTOPHE,1,MOREUIL,80110,1,1
80.570.005,DAT-SCHAUB FRANCE - DS-FRANCE,1,MOREUIL,80110,1,1
