code,nom,marque,produit,espece,bras,ns,grade,sel,proteines,regle
2431628029650,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.42,24.0,decoupe_crue
2431628029711,Filets de poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029780,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628029858,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.44,24.0,decoupe_crue
2431628029919,Filet de Poulet Rôtis Chaud ou Froid,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628029988,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030045,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030113,Filets de Poulet Rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628030175,Filets de Poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030243,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030311,Filets de poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030373,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030441,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030502,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030571,Filet de poulet roti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030632,Filets de poulet rôti chaud ou froid,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030700,Filets de poulet rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030762,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030830,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030908,Filets de poulet rôti,Legaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628030960,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031035,Filet poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2431628031097,Rôti de Filet de Poulet Cuit,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031165,Filets de poulet roti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031226,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031295,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031424,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031493,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031554,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031622,Filet de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031684,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031752,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031813,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031882,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628031950,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032018,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032087,filet poulet le gaulois,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032148,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032216,Filets de poulet rôti,Le GAULOIS,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032346,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032407,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032476,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032544,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032605,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032674,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032803,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032865,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032933,Filet de poulets rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628032995,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033060,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033138,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033190,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3,24.0,decoupe_crue
2431628033268,Filets de poulet ROTI,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033329,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033398,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033459,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033527,Filet de poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033589,Filets de poulets,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033657,Filets de poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033725,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033787,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033855,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033916,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628033985,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034043,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.44,24.0,decoupe_crue
2431628034111,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034180,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034319,Blanc de Poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034371,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034449,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034500,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034579,Filets poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034630,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034708,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034777,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034838,Filets de Poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034906,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628034968,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035033,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035095,Filets de Poulet Rotis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035163,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035224,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035293,Filet de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628035361,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035422,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035491,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035620,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035682,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035750,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035828,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035880,Filet de pouket roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628035958,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036016,Filets de roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036085,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036214,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036276,Filets poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036344,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036412,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036474,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036542,Rôti de Filet de Poulet Cuit,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036603,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036672,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036733,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036801,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036863,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628036931,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037068,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037136,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.44,24.0,decoupe_crue
2431628037198,Filet de Poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037266,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037327,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628037396,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037594,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037655,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037723,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037785,Filet fe poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037853,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037914,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628037983,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038058,Filets De Poulet Rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038119,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038188,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038249,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038317,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038379,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038447,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038508,Filet de poulet le Gaulois,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,27.0,decoupe_crue
2431628038577,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038645,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038706,Filet de poulet,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038775,Filets de poulet rôtis,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038836,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038904,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628038966,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039031,Filet de poulet rôti,le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039109,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039161,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039239,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2431628039291,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039369,FILETS de Poulet ROTI,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039420,Filets de poulet rôtis,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.28,23.0,decoupe_crue
2431628039499,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039550,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039628,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039758,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628039826,Filets de poulet rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039888,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628039956,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040013,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040082,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040143,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040211,Poulet rôtis chaud ou froid,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040280,Filet de poulet roti,le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040419,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040471,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.42,24.0,decoupe_crue
2431628040549,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040679,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040808,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040877,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628040938,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041003,LE GAULOIS,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628041133,Filets de poulet rotis,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628041195,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041263,Filet de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041331,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041393,Filets de poulet rôti,Le gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041461,Filets de Poulet Rôti,le gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628041522,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041591,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041652,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041720,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628041850,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041928,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628041980,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.44,24.0,decoupe_crue
2431628042055,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042116,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628042185,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042246,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042314,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042376,Filets de poûet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042444,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042512,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042574,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628042642,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042703,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2431628042772,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042833,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042901,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628042970,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043038,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043106,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043168,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043236,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043298,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043366,Filet de poulets roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043427,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043564,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.4,24.0,decoupe_crue
2431628043625,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043694,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043755,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043823,Filets de Poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043885,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628043953,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044011,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044080,Filets de pouler roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.375,24.0,decoupe_crue
2431628044158,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044219,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044288,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044417,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628044479,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044547,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044615,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044677,Filet de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.4,24.0,decoupe_crue
2431628044806,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628044936,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
